event_type,src_zone,dst_zone,event_count_10m,unique_src_10m,asset_criticality,prior_incident_impact,is_privileged_account,geo_risk,risk_label
port_scan,internet,corp,29,8,5,3,0,5,High
failed_login,internet,corp,38,7,5,0,0,4,Medium
failed_login,corp,prod,29,10,5,3,1,2,High
failed_login,vendor,prod,22,18,5,0,0,1,Medium
port_scan,vendor,corp,13,3,4,0,1,2,Medium
failed_login,internet,dmz,17,3,4,2,0,2,Medium
failed_login,corp,prod,21,20,1,3,1,1,Medium
malware_alert,corp,dmz,19,2,1,0,1,1,Medium
port_scan,internet,corp,5,13,3,1,0,3,Medium
failed_login,vendor,prod,28,9,5,1,0,5,Medium
failed_login,internet,corp,15,7,4,2,0,5,Medium
port_scan,corp,corp,27,20,2,2,1,1,Medium
port_scan,internet,prod,16,16,4,1,0,1,Medium
failed_login,corp,corp,27,7,1,0,0,3,Medium
data_exfiltration,internet,corp,40,14,2,0,1,1,High
port_scan,vendor,prod,4,5,2,2,1,5,Medium
port_scan,vendor,corp,24,7,5,2,0,4,High
failed_login,corp,dmz,34,1,5,1,0,5,High
failed_login,corp,corp,25,12,5,2,1,2,High
failed_login,vendor,prod,5,1,2,0,1,5,Low
failed_login,internet,corp,6,9,4,1,0,3,Medium
malware_alert,vendor,dmz,25,16,2,1,0,5,Medium
failed_login,corp,prod,11,19,3,1,0,4,Medium
failed_login,vendor,dmz,12,3,1,2,1,3,Medium
data_exfiltration,internet,dmz,1,13,5,0,0,1,Medium
malware_alert,corp,corp,33,18,5,1,1,4,High
failed_login,vendor,prod,18,9,1,2,1,4,Medium
port_scan,corp,prod,9,9,3,1,0,3,Medium
failed_login,vendor,dmz,6,19,2,3,1,4,Medium
malware_alert,internet,dmz,25,16,2,0,0,3,Medium
failed_login,internet,dmz,15,14,4,1,0,4,Medium
failed_login,internet,corp,9,11,3,0,1,2,Medium
failed_login,corp,prod,29,9,4,0,1,2,Medium
failed_login,internet,corp,2,14,4,0,0,2,Low
failed_login,internet,prod,15,17,5,3,0,1,Medium
failed_login,vendor,dmz,18,13,4,0,1,2,Medium
port_scan,vendor,corp,20,14,4,0,1,3,Medium
failed_login,vendor,corp,22,1,3,0,1,4,Medium
port_scan,internet,dmz,28,12,2,0,1,4,Medium
suspicious_dns,internet,corp,36,3,2,1,1,5,High
port_scan,internet,dmz,9,16,1,3,0,3,Medium
port_scan,internet,corp,17,14,1,2,0,1,Medium
port_scan,corp,dmz,37,6,3,2,0,5,High
failed_login,vendor,corp,24,6,3,2,1,3,Medium
suspicious_dns,internet,corp,13,3,1,2,1,5,Medium
suspicious_dns,vendor,dmz,24,10,5,3,1,3,High
suspicious_dns,internet,corp,23,15,1,0,1,4,Medium
failed_login,internet,corp,11,19,4,1,1,3,Medium
privilege_escalation,vendor,dmz,15,11,1,3,0,3,High
port_scan,internet,prod,39,2,5,0,0,4,High
port_scan,vendor,dmz,29,11,1,0,0,5,Medium
port_scan,corp,prod,18,20,3,0,0,1,Medium
malware_alert,corp,prod,37,1,1,1,0,3,High
port_scan,internet,corp,9,9,1,2,1,5,Medium
port_scan,corp,prod,34,19,4,2,1,4,High
port_scan,vendor,dmz,24,18,3,0,0,2,Medium
suspicious_dns,internet,corp,19,13,2,3,0,2,Medium
port_scan,corp,corp,15,9,4,1,1,2,Medium
privilege_escalation,corp,prod,19,13,3,3,1,1,High
port_scan,vendor,dmz,15,7,5,0,0,5,Medium
suspicious_dns,corp,dmz,2,10,3,0,1,2,Medium
failed_login,vendor,dmz,28,5,5,3,1,1,High
suspicious_dns,vendor,dmz,28,3,3,3,0,5,High
failed_login,corp,corp,36,6,5,3,1,5,High
malware_alert,corp,prod,2,10,2,2,0,3,Medium
port_scan,corp,dmz,27,4,3,0,1,5,Medium
failed_login,internet,prod,32,10,2,3,1,5,High
suspicious_dns,vendor,corp,29,3,1,2,1,1,Medium
failed_login,internet,prod,34,6,1,3,0,2,Medium
failed_login,corp,dmz,20,11,3,3,1,3,Medium
failed_login,vendor,dmz,13,17,4,2,1,3,Medium
malware_alert,corp,corp,18,18,2,3,1,5,High
privilege_escalation,corp,prod,4,12,5,0,1,2,Medium
port_scan,internet,corp,17,1,2,1,0,1,Medium
failed_login,internet,corp,4,11,4,2,1,3,Medium
port_scan,corp,prod,22,6,3,3,1,2,High
port_scan,corp,prod,19,4,1,3,0,1,Medium
privilege_escalation,corp,dmz,6,3,3,3,1,5,High
malware_alert,vendor,prod,23,13,2,2,0,5,High
suspicious_dns,vendor,dmz,15,6,3,3,1,1,Medium
failed_login,corp,dmz,21,17,5,1,0,1,Medium
suspicious_dns,vendor,dmz,4,18,2,2,1,5,Medium
port_scan,vendor,dmz,24,1,3,0,1,3,Medium
port_scan,vendor,corp,22,4,1,2,1,3,Medium
port_scan,corp,prod,30,6,2,2,1,5,High
port_scan,corp,dmz,20,8,5,3,0,1,Medium
suspicious_dns,corp,dmz,36,9,2,0,0,2,Medium
port_scan,corp,prod,5,2,2,1,1,2,Medium
failed_login,corp,prod,13,14,3,0,1,1,Medium
port_scan,vendor,prod,1,12,4,0,1,1,Medium
port_scan,vendor,dmz,4,18,3,1,1,2,Medium
failed_login,vendor,prod,30,12,2,3,0,1,Medium
suspicious_dns,internet,corp,40,3,2,2,1,1,High
suspicious_dns,corp,dmz,29,19,4,2,0,1,High
port_scan,vendor,corp,18,19,5,1,0,1,Medium
malware_alert,vendor,prod,33,3,1,1,0,2,Medium
failed_login,corp,dmz,22,19,5,2,1,5,High
failed_login,vendor,corp,7,2,2,0,1,1,Low
failed_login,corp,dmz,38,15,5,0,1,4,High
port_scan,corp,dmz,39,8,4,1,1,3,High
port_scan,vendor,dmz,8,2,5,3,1,2,Medium
failed_login,vendor,prod,6,18,5,0,1,2,Medium
failed_login,vendor,prod,30,18,2,1,0,5,Medium
failed_login,internet,corp,23,8,3,0,1,4,Medium
failed_login,vendor,prod,38,4,1,3,0,5,Medium
failed_login,internet,corp,25,12,2,1,0,3,Medium
port_scan,vendor,dmz,40,6,4,3,1,2,High
failed_login,vendor,dmz,21,18,3,3,0,5,Medium
suspicious_dns,corp,dmz,35,9,4,2,0,3,High
port_scan,corp,corp,40,16,1,1,0,4,Medium
port_scan,corp,corp,18,20,3,1,1,1,Medium
failed_login,vendor,dmz,36,5,5,3,1,2,High
port_scan,vendor,prod,10,9,4,2,0,1,Medium
port_scan,internet,dmz,28,8,2,2,1,3,High
malware_alert,internet,corp,4,15,5,2,1,5,High
failed_login,corp,corp,11,15,2,0,1,2,Low
failed_login,corp,corp,17,12,1,0,1,1,Medium
port_scan,vendor,corp,36,11,4,2,1,4,High
failed_login,corp,dmz,24,15,2,1,1,3,Medium
failed_login,internet,corp,36,13,2,3,1,1,High
privilege_escalation,corp,corp,3,5,2,3,1,5,High
suspicious_dns,corp,corp,11,10,3,3,0,1,Medium
port_scan,internet,dmz,31,15,3,3,1,1,High
failed_login,corp,corp,5,8,2,0,0,4,Low
failed_login,corp,dmz,37,13,5,2,0,2,High
port_scan,vendor,dmz,29,18,2,2,1,3,High
failed_login,internet,corp,6,16,2,2,0,3,Low
failed_login,vendor,prod,11,14,1,0,0,4,Low
suspicious_dns,corp,prod,4,9,1,3,0,1,Medium
data_exfiltration,corp,prod,12,14,1,2,1,4,High
suspicious_dns,internet,corp,12,13,3,2,1,1,Medium
suspicious_dns,vendor,prod,23,12,3,3,0,4,High
malware_alert,corp,prod,12,6,3,0,0,5,Medium
suspicious_dns,internet,corp,10,11,2,1,1,4,Medium
failed_login,corp,corp,31,5,1,0,1,4,Medium
failed_login,internet,corp,18,18,3,0,0,2,Medium
malware_alert,internet,prod,35,13,3,0,0,5,High
failed_login,internet,corp,5,1,4,0,1,2,Medium
failed_login,vendor,dmz,19,14,3,2,0,1,Medium
malware_alert,internet,dmz,35,8,3,2,1,2,High
failed_login,corp,corp,40,11,1,0,0,3,Medium
malware_alert,internet,dmz,18,13,5,2,1,3,High
malware_alert,internet,dmz,16,18,3,1,1,1,Medium
port_scan,corp,corp,39,9,1,1,1,4,High
port_scan,internet,dmz,24,15,4,2,1,1,High
failed_login,corp,prod,17,8,5,3,0,4,Medium
failed_login,vendor,corp,40,4,1,2,1,1,Medium
port_scan,internet,prod,16,2,2,2,0,2,Medium
port_scan,corp,corp,37,19,4,0,1,3,High
failed_login,corp,prod,38,15,1,0,1,2,Medium
suspicious_dns,internet,prod,26,5,2,3,0,4,High
failed_login,vendor,prod,32,18,5,1,0,4,Medium
port_scan,corp,corp,23,3,3,0,0,5,Medium
port_scan,vendor,corp,13,12,2,2,0,1,Medium
failed_login,corp,prod,9,13,2,0,1,3,Low
failed_login,corp,dmz,6,3,1,2,0,1,Low
suspicious_dns,vendor,dmz,40,13,5,3,1,1,High
suspicious_dns,internet,dmz,11,10,2,2,1,5,Medium
failed_login,internet,dmz,20,16,5,2,0,4,Medium
port_scan,corp,prod,33,11,1,0,1,4,Medium
failed_login,internet,dmz,17,4,3,2,1,1,Medium
malware_alert,corp,dmz,14,17,1,1,0,2,Medium
failed_login,internet,prod,15,10,5,0,1,1,Medium
port_scan,corp,corp,29,14,1,2,1,5,High
failed_login,vendor,corp,36,2,5,0,1,3,High
privilege_escalation,internet,corp,39,7,1,3,0,1,High
suspicious_dns,vendor,dmz,4,1,1,3,1,2,Medium
failed_login,vendor,prod,27,17,2,1,1,2,Medium
port_scan,vendor,prod,32,10,3,1,0,2,Medium
failed_login,internet,dmz,30,18,2,2,1,2,Medium
failed_login,internet,prod,9,3,2,3,0,5,Medium
port_scan,corp,corp,10,8,1,1,0,4,Medium
port_scan,internet,corp,25,6,1,1,1,2,Medium
port_scan,vendor,prod,10,15,1,3,1,5,Medium
port_scan,corp,dmz,5,8,1,2,1,2,Medium
suspicious_dns,corp,corp,1,14,3,0,0,4,Low
failed_login,corp,prod,15,2,2,3,1,1,Medium
privilege_escalation,vendor,dmz,16,2,3,0,0,4,Medium
malware_alert,corp,prod,8,8,1,1,1,5,Medium
failed_login,internet,prod,30,4,5,3,0,2,High
failed_login,corp,dmz,37,8,5,2,0,5,High
privilege_escalation,vendor,corp,18,12,3,1,0,5,High
port_scan,vendor,prod,39,19,2,3,0,3,High
port_scan,vendor,dmz,26,14,4,1,0,5,Medium
data_exfiltration,corp,dmz,7,6,2,2,1,5,High
port_scan,corp,prod,34,18,1,0,0,4,Medium
failed_login,corp,corp,28,15,3,0,1,5,Medium
port_scan,corp,dmz,37,10,1,0,1,1,Medium
failed_login,internet,dmz,34,15,1,3,1,4,High
port_scan,vendor,corp,39,11,5,3,1,2,High
failed_login,corp,dmz,3,1,3,1,1,4,Medium
failed_login,internet,corp,34,16,3,2,1,3,High
failed_login,internet,dmz,8,4,5,2,0,3,Medium
malware_alert,vendor,corp,23,12,5,2,0,4,High
suspicious_dns,corp,prod,14,6,2,0,1,2,Medium
data_exfiltration,internet,corp,2,17,2,1,1,4,High
data_exfiltration,internet,corp,37,12,4,0,0,5,High
failed_login,vendor,prod,30,20,4,2,1,1,High
malware_alert,vendor,prod,9,18,5,3,1,1,High
failed_login,vendor,dmz,22,20,2,1,1,2,Medium
data_exfiltration,internet,prod,13,20,5,2,1,1,High
port_scan,corp,prod,6,9,2,3,1,3,Medium
failed_login,vendor,corp,33,12,2,3,0,1,Medium
suspicious_dns,vendor,dmz,28,8,1,3,0,4,Medium
port_scan,vendor,dmz,38,5,1,3,0,1,High
failed_login,internet,dmz,20,19,1,1,0,2,Medium
port_scan,vendor,prod,14,15,3,2,0,1,Medium
port_scan,corp,corp,38,12,5,3,1,1,High
port_scan,corp,prod,2,16,2,2,1,1,Medium
privilege_escalation,internet,corp,15,8,3,2,1,1,High
port_scan,vendor,dmz,29,13,4,1,0,3,Medium
suspicious_dns,internet,prod,32,16,4,1,1,5,High
privilege_escalation,internet,prod,11,20,4,2,0,5,High
suspicious_dns,corp,dmz,25,13,3,0,0,4,Medium
data_exfiltration,internet,prod,10,3,3,3,1,2,High
data_exfiltration,internet,prod,39,17,1,1,1,1,High
port_scan,corp,prod,36,9,5,0,1,2,High
failed_login,corp,corp,11,5,1,2,1,2,Medium
suspicious_dns,corp,corp,19,8,5,2,1,1,High
data_exfiltration,corp,corp,18,18,1,3,0,5,High
failed_login,corp,dmz,9,20,3,0,0,1,Low
suspicious_dns,internet,corp,8,19,5,1,0,1,Medium
malware_alert,vendor,corp,40,6,2,2,1,4,High
failed_login,corp,prod,39,20,5,2,1,5,High
failed_login,corp,dmz,14,4,5,0,1,4,Medium
failed_login,vendor,corp,27,17,1,3,1,4,Medium
port_scan,internet,corp,35,19,1,1,0,2,Medium
failed_login,vendor,prod,25,14,2,1,0,2,Medium
port_scan,vendor,prod,21,14,5,2,0,5,High
suspicious_dns,internet,prod,14,15,5,3,1,2,High
port_scan,vendor,dmz,10,10,3,2,1,1,Medium
failed_login,vendor,dmz,39,6,5,3,0,4,High
port_scan,internet,prod,24,6,4,1,0,4,Medium
data_exfiltration,corp,dmz,14,7,5,1,0,4,High
failed_login,internet,prod,14,14,4,1,0,5,Medium
port_scan,vendor,corp,30,13,1,3,0,1,Medium
suspicious_dns,internet,corp,38,18,5,1,0,5,High
failed_login,internet,dmz,22,10,1,1,1,4,Medium
port_scan,corp,corp,26,13,3,3,1,5,High
failed_login,corp,dmz,26,16,1,0,1,4,Medium
suspicious_dns,corp,dmz,23,19,5,1,0,2,Medium
malware_alert,corp,dmz,9,2,5,3,0,3,High
port_scan,corp,corp,22,19,5,2,0,3,Medium
suspicious_dns,internet,prod,40,18,4,3,1,4,High
port_scan,corp,prod,5,6,5,3,0,4,Medium
suspicious_dns,vendor,corp,34,18,5,2,1,5,High
failed_login,corp,dmz,21,1,5,0,1,5,Medium
suspicious_dns,corp,prod,11,18,1,0,1,3,Medium
suspicious_dns,internet,dmz,21,19,4,2,0,2,Medium
failed_login,vendor,prod,8,9,2,3,1,1,Medium
failed_login,corp,prod,18,19,5,2,0,5,Medium
malware_alert,corp,prod,13,18,4,3,1,1,High
port_scan,vendor,corp,10,20,5,1,1,4,Medium
suspicious_dns,internet,prod,4,12,4,2,1,3,Medium
failed_login,corp,prod,17,16,5,0,1,4,Medium
suspicious_dns,corp,corp,10,18,2,3,1,1,Medium
malware_alert,internet,corp,22,3,1,0,1,2,Medium
port_scan,vendor,corp,10,20,5,1,0,3,Medium
suspicious_dns,internet,dmz,33,9,2,1,1,4,High
port_scan,internet,prod,32,3,1,0,0,2,Medium
suspicious_dns,corp,corp,26,13,2,0,1,5,Medium
port_scan,vendor,prod,3,13,3,0,0,3,Low
port_scan,vendor,dmz,29,17,4,3,0,1,High
failed_login,corp,dmz,19,8,5,0,1,1,Medium
data_exfiltration,vendor,dmz,24,8,1,0,0,2,High
port_scan,corp,prod,26,9,3,0,1,3,Medium
malware_alert,vendor,dmz,21,13,3,2,1,5,High
failed_login,vendor,prod,14,12,3,0,1,3,Medium
malware_alert,vendor,dmz,9,1,5,3,0,3,High
failed_login,corp,dmz,24,18,3,2,1,3,Medium
port_scan,vendor,dmz,35,3,1,3,1,3,High
malware_alert,internet,corp,7,2,3,3,1,2,Medium
failed_login,internet,corp,29,10,5,2,0,1,Medium
failed_login,vendor,prod,22,12,5,1,0,3,Medium
failed_login,corp,prod,2,11,2,0,0,2,Low
failed_login,vendor,dmz,29,6,5,2,1,2,High
failed_login,corp,dmz,32,8,2,0,0,1,Medium
suspicious_dns,corp,corp,32,10,2,1,1,2,High
failed_login,corp,dmz,28,6,4,3,0,2,Medium
failed_login,vendor,dmz,24,10,3,1,1,1,Medium
data_exfiltration,corp,corp,25,20,4,3,1,3,High
privilege_escalation,vendor,corp,2,15,1,3,1,2,Medium
port_scan,corp,corp,36,14,3,0,1,1,Medium
suspicious_dns,internet,prod,30,6,2,3,0,4,High
data_exfiltration,internet,prod,21,3,2,2,0,5,High
data_exfiltration,corp,corp,27,17,3,3,1,5,High
failed_login,internet,dmz,22,3,3,2,1,4,Medium
failed_login,corp,dmz,34,19,4,2,1,1,High
malware_alert,vendor,dmz,30,8,4,0,1,3,High
port_scan,internet,dmz,32,15,2,0,1,4,Medium
malware_alert,vendor,corp,4,1,1,3,1,2,Medium
failed_login,internet,prod,30,12,2,2,1,5,Medium
malware_alert,corp,prod,36,16,5,0,1,5,High
failed_login,internet,prod,32,11,2,2,1,2,Medium
failed_login,corp,dmz,16,2,4,0,1,4,Medium
port_scan,vendor,corp,36,17,2,0,1,3,Medium
failed_login,internet,corp,39,19,2,2,1,1,High
malware_alert,corp,dmz,40,18,2,1,0,4,High
failed_login,corp,dmz,33,17,2,2,1,2,Medium
failed_login,internet,corp,38,2,2,0,0,5,Medium
failed_login,corp,prod,19,2,4,0,1,5,Medium
port_scan,corp,dmz,36,4,5,1,0,3,High
port_scan,corp,prod,18,2,3,0,0,4,Medium
failed_login,vendor,corp,8,10,5,2,1,4,Medium
failed_login,vendor,dmz,24,10,2,0,0,2,Medium
malware_alert,corp,dmz,25,20,2,0,0,1,Medium
port_scan,internet,corp,21,9,3,2,0,2,Medium
port_scan,vendor,prod,3,12,5,1,0,3,Medium
malware_alert,vendor,corp,18,11,3,2,0,5,High
port_scan,vendor,corp,8,12,3,2,1,2,Medium
suspicious_dns,internet,corp,16,14,1,3,0,2,Medium
malware_alert,vendor,dmz,3,2,3,1,1,2,Medium
privilege_escalation,internet,prod,33,8,2,0,0,4,High
data_exfiltration,internet,prod,17,1,2,3,1,2,High
failed_login,internet,corp,29,19,1,1,1,3,Medium
data_exfiltration,vendor,prod,39,9,5,2,1,2,High
port_scan,vendor,prod,36,18,2,2,0,5,High
port_scan,internet,dmz,5,1,5,0,0,1,Medium
malware_alert,vendor,corp,16,5,5,1,0,3,Medium
failed_login,vendor,prod,25,10,1,3,0,4,Medium
data_exfiltration,vendor,corp,30,3,2,0,1,4,High
data_exfiltration,corp,dmz,11,20,4,1,1,4,High
malware_alert,internet,dmz,40,14,3,2,1,1,High
failed_login,vendor,prod,36,20,2,2,0,3,Medium
malware_alert,corp,prod,23,9,1,0,1,3,Medium
failed_login,corp,corp,19,10,5,2,0,4,Medium
malware_alert,internet,prod,16,16,3,2,0,5,Medium
failed_login,vendor,dmz,25,16,3,3,0,1,Medium
failed_login,internet,corp,7,14,2,3,1,3,Medium
failed_login,vendor,dmz,12,11,5,1,1,4,Medium
failed_login,vendor,dmz,25,17,1,0,0,1,Medium
port_scan,corp,dmz,33,1,2,3,0,3,High
suspicious_dns,vendor,dmz,25,2,2,3,0,1,Medium
failed_login,vendor,dmz,17,19,3,2,1,4,Medium
failed_login,internet,dmz,16,2,2,3,0,4,Medium
failed_login,corp,prod,23,17,5,2,1,3,High
data_exfiltration,corp,dmz,38,8,4,1,1,5,High
port_scan,corp,prod,35,2,4,0,0,1,Medium
failed_login,internet,prod,12,3,5,2,1,4,Medium
failed_login,corp,prod,16,16,3,0,0,5,Medium
failed_login,vendor,corp,15,13,2,1,1,3,Medium
failed_login,internet,corp,37,7,2,1,1,4,Medium
failed_login,vendor,dmz,35,15,1,1,1,1,Medium
failed_login,vendor,dmz,19,17,1,2,0,2,Medium
suspicious_dns,corp,corp,9,20,5,2,1,5,Medium
failed_login,internet,prod,16,9,2,3,0,3,Medium
data_exfiltration,corp,prod,21,19,4,0,0,5,High
privilege_escalation,vendor,prod,25,1,1,2,1,2,High
port_scan,vendor,dmz,4,6,2,3,0,1,Medium
data_exfiltration,corp,prod,37,3,1,3,1,3,High
port_scan,corp,corp,22,12,3,2,0,5,Medium
failed_login,vendor,prod,3,7,2,2,0,4,Low
failed_login,internet,prod,27,6,3,0,1,2,Medium
malware_alert,corp,dmz,34,5,4,3,1,2,High
failed_login,internet,prod,7,6,3,3,0,3,Medium
suspicious_dns,internet,dmz,23,20,3,2,0,1,Medium
port_scan,corp,prod,22,15,2,1,0,5,Medium
malware_alert,vendor,corp,28,7,1,3,0,1,High
failed_login,corp,corp,4,4,3,2,0,5,Medium
failed_login,vendor,dmz,31,6,1,2,1,5,Medium
malware_alert,corp,corp,8,12,2,2,1,2,Medium
failed_login,corp,prod,3,7,4,0,0,3,Low
suspicious_dns,internet,corp,26,4,2,1,1,5,Medium
port_scan,vendor,dmz,29,8,3,1,0,5,Medium
port_scan,vendor,corp,29,6,1,2,0,1,Medium
port_scan,corp,prod,30,19,5,0,1,2,High
failed_login,corp,corp,9,4,3,1,0,3,Medium
malware_alert,corp,corp,11,15,1,1,0,1,Medium
malware_alert,corp,prod,15,18,3,0,1,2,Medium
port_scan,internet,dmz,3,8,5,0,0,4,Medium
failed_login,corp,corp,14,4,4,1,0,4,Medium
failed_login,corp,prod,9,8,5,2,1,4,Medium
failed_login,internet,prod,17,10,1,2,1,3,Medium
failed_login,vendor,dmz,3,12,1,2,1,1,Low
port_scan,internet,dmz,35,3,2,3,1,3,High
failed_login,vendor,prod,12,2,2,3,1,4,Medium
failed_login,vendor,corp,18,18,1,2,1,1,Medium
data_exfiltration,vendor,prod,24,9,1,3,1,5,High
failed_login,corp,prod,11,12,5,1,0,3,Medium
data_exfiltration,corp,corp,36,6,3,0,1,5,High
failed_login,corp,prod,9,7,2,2,1,2,Medium
failed_login,vendor,dmz,20,1,2,0,1,1,Medium
failed_login,internet,dmz,10,17,2,0,1,5,Medium
failed_login,corp,prod,12,19,4,1,0,2,Medium
suspicious_dns,internet,corp,3,12,5,3,1,3,Medium
failed_login,internet,prod,7,6,3,3,1,5,Medium
failed_login,vendor,corp,3,18,4,0,0,1,Low
port_scan,corp,corp,19,11,2,1,0,5,Medium
failed_login,internet,prod,25,16,5,3,0,1,Medium
suspicious_dns,vendor,prod,3,20,4,2,1,4,Medium
port_scan,corp,corp,11,20,5,3,1,5,High
failed_login,vendor,dmz,6,17,1,0,1,5,Low
data_exfiltration,corp,corp,17,6,5,3,0,3,High
failed_login,internet,dmz,39,10,2,0,1,2,Medium
port_scan,vendor,corp,33,10,5,0,0,1,Medium
port_scan,internet,prod,4,2,4,2,0,4,Medium
suspicious_dns,corp,dmz,36,18,4,0,0,2,High
failed_login,corp,corp,20,10,1,3,0,2,Medium
data_exfiltration,vendor,dmz,31,17,2,2,0,1,High
failed_login,internet,corp,13,15,4,3,1,5,Medium
port_scan,corp,dmz,5,16,1,1,1,4,Medium
port_scan,corp,dmz,20,10,2,3,1,3,Medium
data_exfiltration,corp,dmz,13,19,5,0,1,1,High
port_scan,corp,dmz,27,3,3,1,1,5,High
failed_login,vendor,dmz,33,13,2,2,1,3,Medium
suspicious_dns,internet,corp,29,5,1,1,1,1,Medium
failed_login,vendor,corp,38,18,3,1,1,2,High
port_scan,vendor,dmz,5,2,4,0,1,5,Medium
suspicious_dns,internet,prod,24,11,5,2,0,5,High
privilege_escalation,internet,dmz,17,7,1,1,0,4,Medium
failed_login,internet,corp,37,13,3,3,1,3,High
port_scan,internet,prod,15,10,5,2,0,2,Medium
failed_login,corp,prod,38,7,3,1,0,5,Medium
privilege_escalation,corp,prod,16,17,5,0,0,3,High
suspicious_dns,corp,prod,36,9,2,3,0,3,High
port_scan,vendor,corp,20,18,1,2,1,3,Medium
suspicious_dns,vendor,dmz,2,2,5,0,0,1,Medium
failed_login,corp,dmz,4,6,2,0,1,1,Low
failed_login,vendor,dmz,15,7,3,3,1,2,Medium
suspicious_dns,corp,dmz,9,13,2,3,1,4,Medium
failed_login,corp,dmz,27,18,5,1,1,2,Medium
failed_login,internet,prod,40,20,3,3,0,5,High
port_scan,internet,dmz,6,3,1,2,0,3,Medium
suspicious_dns,vendor,dmz,33,11,4,2,0,1,High
malware_alert,corp,prod,2,8,4,1,1,3,Medium
failed_login,corp,dmz,9,16,1,2,1,1,Medium
failed_login,vendor,prod,9,5,2,3,0,5,Medium
failed_login,internet,prod,3,8,3,2,0,5,Medium
port_scan,internet,dmz,38,19,3,3,1,5,High
malware_alert,vendor,dmz,34,5,3,3,0,1,High
port_scan,vendor,corp,15,7,3,2,1,4,Medium
port_scan,corp,prod,4,3,5,2,0,3,Medium
suspicious_dns,internet,prod,13,17,5,3,1,5,High
port_scan,vendor,prod,31,16,2,1,1,5,High
malware_alert,internet,corp,39,13,5,3,0,5,High
privilege_escalation,corp,corp,28,18,1,2,1,4,High
failed_login,vendor,dmz,7,10,1,3,1,2,Medium
suspicious_dns,corp,dmz,39,5,2,1,0,3,High
failed_login,vendor,corp,1,18,3,2,1,2,Medium
failed_login,corp,corp,24,20,3,1,1,4,Medium
port_scan,corp,prod,35,20,4,1,0,4,High
port_scan,internet,prod,19,18,3,2,0,3,Medium
data_exfiltration,corp,corp,25,19,2,3,1,2,High
malware_alert,corp,corp,28,14,2,3,0,2,High
failed_login,corp,prod,37,7,1,3,0,2,Medium
port_scan,corp,corp,7,6,2,0,1,4,Medium
port_scan,vendor,corp,24,15,4,2,0,4,Medium
failed_login,internet,corp,33,4,3,1,0,1,Medium
malware_alert,corp,corp,30,13,2,1,1,5,High
failed_login,corp,corp,11,20,4,0,0,2,Medium
port_scan,vendor,dmz,22,12,2,1,1,1,Medium
failed_login,corp,prod,14,5,2,0,1,2,Medium
failed_login,vendor,dmz,34,7,2,1,0,3,Medium
malware_alert,vendor,prod,36,7,1,2,1,2,High
suspicious_dns,internet,prod,37,1,3,3,0,1,High
privilege_escalation,internet,prod,39,5,5,2,0,2,High
port_scan,internet,dmz,6,7,4,0,1,1,Medium
failed_login,corp,corp,21,12,1,1,0,1,Medium
port_scan,corp,dmz,30,20,2,2,0,2,Medium
failed_login,internet,corp,39,10,5,1,0,3,High
port_scan,vendor,prod,22,13,3,3,1,5,High
failed_login,vendor,dmz,20,9,4,3,1,1,Medium
suspicious_dns,corp,prod,6,19,5,1,1,2,Medium
suspicious_dns,vendor,corp,28,6,4,2,0,3,High
privilege_escalation,corp,corp,15,10,4,1,1,4,High
suspicious_dns,vendor,dmz,4,16,1,0,0,3,Low
failed_login,corp,dmz,27,11,3,3,1,5,High
port_scan,vendor,dmz,32,8,1,3,1,1,High
port_scan,vendor,dmz,12,1,5,2,0,3,Medium
failed_login,vendor,dmz,15,10,4,2,0,5,Medium
failed_login,corp,prod,12,19,4,0,0,2,Medium
suspicious_dns,vendor,dmz,6,13,5,1,1,2,Medium
suspicious_dns,vendor,dmz,6,8,5,0,1,4,Medium
failed_login,internet,prod,25,19,1,1,1,5,Medium
failed_login,internet,prod,6,14,1,0,0,3,Low
failed_login,vendor,prod,36,6,2,3,1,5,High
port_scan,internet,dmz,18,15,2,1,0,1,Medium
port_scan,corp,dmz,27,19,2,0,1,1,Medium
failed_login,vendor,prod,18,6,2,2,0,2,Medium
port_scan,internet,dmz,28,2,1,1,0,5,Medium
failed_login,vendor,dmz,22,19,5,1,0,2,Medium
port_scan,internet,dmz,19,19,2,1,0,5,Medium
malware_alert,internet,dmz,25,15,1,3,1,1,High
privilege_escalation,corp,dmz,37,12,1,0,1,2,High
privilege_escalation,vendor,prod,39,9,3,1,1,1,High
malware_alert,vendor,prod,29,6,5,1,0,1,High
suspicious_dns,corp,dmz,20,20,3,2,0,2,Medium
failed_login,vendor,corp,35,1,4,0,1,2,Medium
failed_login,corp,corp,3,10,3,2,0,5,Medium
data_exfiltration,corp,prod,5,8,3,2,1,2,High
malware_alert,internet,corp,34,4,3,1,0,1,High
failed_login,internet,corp,36,14,5,1,0,2,Medium
port_scan,internet,corp,27,1,3,3,1,4,High
port_scan,vendor,corp,13,17,5,3,1,4,High
suspicious_dns,corp,prod,17,19,2,1,1,4,Medium
suspicious_dns,internet,dmz,11,20,1,0,1,3,Medium
malware_alert,corp,prod,22,1,4,1,0,4,High
port_scan,internet,dmz,23,8,3,3,0,2,Medium
suspicious_dns,corp,prod,13,14,3,2,1,4,Medium
port_scan,internet,prod,1,7,3,3,0,3,Medium
port_scan,internet,dmz,9,20,5,2,1,4,Medium
